Tarih;Ay;Ana Depo;Depo;Kontak Tipi;GLN;Kontak Adı;Kontak Brick;Ürün;Kategori;Form;Satış Adet;Satış MF;Toplam Satış
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001445363;EBRU ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001124367;ELİF ECZANESİ;SAMSUN BAFRA;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;1;0;1
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001128792;ELİF ECZANESİ;SINOP GUNEY ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;20;10;30
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001159048;EMRE ECZANESİ;SIVAS DOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001159048;EMRE ECZANESİ;SIVAS DOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2;0;2
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001622290;EMRE ECZANESİ;BITLIS KUZEYDOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001235780;ERBAA ECZANESİ;TOKAT ERBAA;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001235780;ERBAA ECZANESİ;TOKAT ERBAA;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;3;0;3
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001116409;ERFELEK ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001170043;ERGİN ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001641055;ERKAN ECZANESİ;SAMSUN CANIK;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;4;0;4
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001597840;ESMA ECZANESİ;IGDIR;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001504008;ESRA ECZANESİ;SAMSUN ILKADIM - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001706129;EVNUR SİNEM ECZANESİ;SAMSUN BAHCELIEVLER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001186020;EVREN ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001186020;EVREN ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2;0;2
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001478897;EZGİ ECZANESİ;ORDU MERKEZ -3;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001113842;GAZİ ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001664306;GENCALIOGLU ECZANESI;SAMSUN CANIK;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;2;0;2
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001273652;GENÇER ECZANESİ;TRABZON AKCAABAT;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001113897;GÖKÇE ECZANESİ;SINOP MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001396719;GÖKDERE ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001503629;GÜNEŞ ECZANESİ;IGDIR;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;50;25;75
7.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001273881;GÜNIŞIĞI ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001119271;GÜVEN ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;12;4;16
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001157006;HABOĞLU ECZANESİ;CORUM MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001158423;HALK ECZANESİ;ORDU BATI ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001158423;HALK ECZANESİ;ORDU BATI ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;5;1;6
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001169399;HAYAT ECZANESİ;VAN KUZEY ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001213757;HAYRAT ECZANESİ;TRABZON DOGU ILCELER -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001715589;HİTİT ECZANESİ;CORUM MERKEZ -3;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001501373;HUZUR ECZANESİ;AMASYA MERKEZ -1;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;50;25;75
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001470860;IHLAMUR ECZANESİ;ERZINCAN MERKEZ;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001154920;KANDEMİR ECZANESİ;SIVAS BATI ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;1;0;1
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001695232;KARACA ECZANESİ;AGRI MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001695232;KARACA ECZANESİ;AGRI MERKEZ;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;2;0;2
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001692422;KARACALAR ECZANESI;SIVAS GUNEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001132669;KARDELEN ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001468553;KARTAL ECZANESİ;CORUM MERKEZ -3;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001171163;KIZIKLI ECZANESİ;AMASYA ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50;15;65
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001837755;KOCUR ECZANESI;AMASYA GOYNUCEK+TASOVA;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001211777;KONAK ECZANESİ;GIRESUN DOGU ILCELER -2;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;5;1;6
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001126446;KUZEY ECZANESİ;SAMSUN CANIK;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001651429;KUZEY ECZANESİ;SAMSUN HAVZA+KAVAK+LADIK;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001126446;KUZEY ECZANESİ;SAMSUN CANIK;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;3;0;3
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001753178;LOTUS ECZANESİ;ORDU DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001459100;MANSIZLAR ECZANESİ;TOKAT MERKEZ -1;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;10;3;13
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001485406;MEDEA ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001397532;MEHMETOĞLU ECZANESİ;TOKAT DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001185917;MELİS ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001272341;MERKEZ ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001132386;MERKEZ ECZANESİ;BAYBURT;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001112838;MERVE ECZANESİ;RIZE MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001114306;MIZRAK ECZANESİ;AGRI MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001158751;MUTLU ECZANESİ;AMASYA ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001557295;NEFES ECZANESİ;TOKAT MERKEZ -2;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001664016;NUMUNE ECZANESİ;TOKAT MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001274086;OKAN ECZANESİ;TRABZON BATI ILCELER - 2;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001701476;OKYANUS ECZANESİ;AGRI MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001491513;ONAY ECZANESİ;VAN MERKEZ -1;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001690121;ÖLMEZ ECZANESİ;VAN MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001158898;ÖMÜR ECZANESİ;AMASYA ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001144976;ÖNDER ECZANESİ;CORUM GUNEYBATI ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001144976;ÖNDER ECZANESİ;CORUM GUNEYBATI ILCELER;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;12;4;16
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001144976;ÖNDER ECZANESİ;CORUM GUNEYBATI ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;20;10;30
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001237784;ÖNER ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001622849;ÖZGÜR ECZANESİ;SAMSUN VEZIRKOPRU;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001129805;ÖZTÜRK ECZANESİ;ERZURUM KUZEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001168767;PASİNLER ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001141371;PELİN ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001235896;PINAR ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001175123;SABUNCUOĞLU ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001187829;SAĞLIK ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001114573;SAĞLIK ECZANESİ;ERZURUM MERKEZ -3;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;-5;-1;-6
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001658411;SAĞLIK ECZANESİ;SAMSUN DOGU ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;5;1;6
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001233342;SAĞLIK ECZANESİ;ERZINCAN MERKEZ;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001661886;SELVER ECZANE;SINOP GUNEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001710331;SENA ECZANESİ;GUMUSHANE;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001545506;SEVDA ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001545506;SEVDA ECZANESİ;TRABZON BATI ILCELER - 2;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;20;10;30
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001116805;SEVEN ECZANESİ;AMASYA MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001659111;SEVGİ ECZANESİ;VAN MERKEZ -1;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;12;4;16
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001446681;SEVİLAY ECZANESİ;TOKAT MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001446681;SEVİLAY ECZANESİ;TOKAT MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001118687;SILA ECZANESİ;SAMSUN ATAKENT+19 MAYIS;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;1;0;1
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001484645;SÖĞÜTLÜ ECZANESİ;TRABZON AKCAABAT;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001168699;ŞAHİN ECZANESİ;GIRESUN DOGU ILCELER -1;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001540983;ŞEHİR ECZANESİ;SAMSUN ATAKUM;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001236138;ŞİFA ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001141326;ŞİFA ECZANESİ;AMASYA ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;5;1;6
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001170456;ŞİFA ECZANESİ;GIRESUN DOGU ILCELER -1;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;3;0;3
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001154456;ŞİFA ECZANESİ;SIVAS GUNEY ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;50;25;75
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001160556;ŞİMŞEK ECZANESİ;SAMSUN BAFRA;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001411962;ŞÜKRAN ECZANESİ;GIRESUN DOGU ILCELER -2;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;1;0;1
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001235599;TAN ECZANESİ;IGDIR;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001485635;TANRIVERDİ ECZANESİ;KARS MERKEZ;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;20;10;30
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001500628;TUĞÇE ECZANESİ;ERZINCAN MERKEZ;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;3;0;3
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001112050;TÜRKER ECZANESİ;SAMSUN RASATHANE;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;12;4;16
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001448203;VEFA ECZANESİ;VAN MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4;0;4
7.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001102099;VERESELİ CAN ECZANESİ;RIZE MERKEZ;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;100;60;160
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001104499;VERESELİ ÇİNİK ECZANESİ;SAMSUN DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001118083;YAĞMUR ECZANESİ;ERZURUM KUZEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001746880;YAĞMUR ECZANESİ;MUS ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001722259;YAMAN ECZANESİ;SAMSUN DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;2;0;2
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001211371;YARAMIŞ ECZANESİ;TOKAT DOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;2;0;2
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001500697;YAREN ECZANESİ;CORUM MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001601097;YAŞAM ECZANESİ;TOKAT ERBAA;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001118359;YAŞAM ECZANESİ;ERZURUM MERKEZ -3;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001521111;YENİ ECZANESİ;SAMSUN VEZIRKOPRU;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
7.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001510870;YENİ EMEK ECZANESİ;SIVAS MERKEZ -4;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001149537;YENİ GÜN ECZANESİ;BITLIS KUZEYDOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
7.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001519798;YENİ HİLAL ECZANESİ;ERZURUM GUNEY ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;100;60;160
7.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001718771;YENİ KIZILIRMAK ECZANESİ;SAMSUN BAFRA;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;2;0;2
