Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar;İade
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001143641;ŞİFA ECZANESİ;SAMSUN BAFRA;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001147786;MERKEZ ECZANESİ;ORDU UNYE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
23.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001698394;GÖZDE ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
20.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001163250;VERESELİ HAYAT ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
08.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001186617;KÜRTÜN SİMGE ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
22.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001471621;TURNA ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
15.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001481118;AVCI ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99;
10.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001491612;SEMİH ECZANESİ;TRABZON DOGU ILCELER - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
03.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001428786;ŞAHİN ECZANESİ;TRABZON DOGU ILCELER - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36;
20.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001705771;ÇAMLIHEMŞİN ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
12.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001202317;PINAR ECZANESİ;TRABZON DUZKOY+MACKA;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;30,0;21,0;51,0;1.800,9;
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001491612;SEMİH ECZANESİ;TRABZON DOGU ILCELER - 2;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;3,0;0,0;3,0;260,28;
12.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001251612;VOLKAN ECZANESİ;TRABZON BATI ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;-2,0;0,0;-2,0;-108,66;
04.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001264520;MURATOĞLU ECZANESİ;TRABZON DUZKOY+MACKA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
19.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001339976;TOPALOĞLU ECZANESİ;TRABZON DOGU ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
27.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001143481;ALPER ECZANESİ;SAMSUN DOGU ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;2,0;0,0;2,0;173,52;
14.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001201945;SOYSAL ECZANESİ;ORDU UNYE;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;2,0;0,0;2,0;173,52;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001338399;ÖNAL ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
04.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001347513;REİS ECZANESİ;SAMSUN ADALET;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
10.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001417087;FİKRİ KARTAL ECZANESİ;CORUM KUZEY ILCELER;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;10,0;5,0;15,0;421,74;
23.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001421060;ORHAN ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
19.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001714285;DERMAN ECZANESİ;ERZURUM GUNEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
26.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001796465;ÇİĞDEM ECZANESİ;KARS ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;-37,0;-23,0;-60,0;-2.892,62;
11.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001189830;YENİYOL ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
11.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001225859;GÜVEN ECZANESİ;GUMUSHANE;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;20,0;3,0;23,0;1.735,2;
24.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001257065;YAZICI ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93;
14.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001470112;ÇAĞDAŞ ECZANESİ;AMASYA ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001704422;SENA ECZANESİ;TRABZON AKCAABAT;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;35,0;85,0;3.908,94;
13.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001758906;KOCABAŞ ECZANESİ;TRABZON MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
11.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001805518;EMRE ECZANESİ;GUMUSHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001557295;NEFES ECZANESİ;TOKAT MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001505753;AYDINLAR ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
04.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001272112;ÖNDER ECZANESİ;TRABZON MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001485420;HÜRRİYET ECZANESİ;TRABZON DOGU ILCELER - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36;
23.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001552191;KALKANDERE ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
23.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001103706;BİZİM ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
20.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001160853;TAŞOVA ECZANESİ;AMASYA GOYNUCEK+TASOVA;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;60,0;15,0;75,0;5.205,6;
10.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001148097;CANTÜRK ECZANESİ;ORDU BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
13.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001796465;ÇİĞDEM ECZANESİ;KARS ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
26.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113583;ECEM ECZANESİ;SAMSUN ATAKUM;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001531691;ÇALIŞKAN ECZANESİ;CORUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39;
27.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001705771;ÇAMLIHEMŞİN ECZANESİ;RIZE BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36;
14.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001725472;FAKÜLTE ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6;
06.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001534388;OKAN ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
16.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001484409;MERKEZ RESULOĞULLARI ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
08.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001169412;EMAY ECZANESİ;TOKAT MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
13.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116799;EKİN ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;35,0;85,0;3.908,94;
16.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001162727;SEZGİ ECZANESİ;SIVAS MERKEZ -4;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
25.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001163847;KARAMANOĞLU ECZANESİ;ORDU MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001202102;SUBAŞI ECZANESİ;ORDU MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;2,0;0,0;2,0;156,36;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001132027;BULVAR ECZANESİ;SAMSUN RASATHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
10.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001137350;METİN ECZANESİ;SAMSUN DOGU ILCELER - 2;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;3,0;0,0;3,0;260,28;
03.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001112722;BİLSEL ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001114115;ARDEŞEN ECZANESİ;RIZE DOGU ILCELER;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;5,0;1,0;6,0;300,15;
21.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001635214;ZEHRA ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001721993;DERMAN DİYADİN ECZANESİ;AGRI DIYADIN+D.BEYAZIT;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;115,0;95,0;210,0;8.990,56;
12.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001443024;DOKUZ EYLÜL ECZANESİ;ORDU UNYE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;4.219,31;
15.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001461257;NİLÜFER ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
13.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001476572;GÜNAYDIN ECZANESİ;ORDU MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
01.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001485604;DOĞRUYOL ECZANESİ;SIVAS MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
08.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001244560;HAKAN ECZANESİ;TOKAT ERBAA;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
25.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001420100;YALI ECZANESİ;ORDU UNYE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36;
04.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001123650;SAĞLIK ECZANESİ;AGRI MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;115,0;95,0;210,0;8.990,56;
16.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001691166;SIVAS ECZANESI;SIVAS MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
13.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001693276;ZİLE ECZANESİ;TOKAT BATI ILCELER;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;5,0;0,0;5,0;210,87;
29.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001111091;ŞÜHEDA ECZANESİ;ERZURUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001111138;YILDIZKENT KAVŞAK ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6;
03.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001505012;MERKEZ ECZANESİ;TOKAT DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
20.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001510870;YENİ EMEK ECZANESİ;SIVAS MERKEZ -4;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;10,0;4,0;14,0;600,3;
24.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001515882;YENİDOĞAN ECZANESİ;SAMSUN RASATHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
27.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001112364;ŞİFA ECZANESİ;RIZE MERKEZ;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;3,0;0,0;3,0;260,28;
30.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001820900;YAĞMUR ECZANESİ;CORUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
05.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001453986;SELİMİYE ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5,0;0,0;5,0;271,65;
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001157006;HABOĞLU ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
07.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158515;HAYAT ECZANESİ;ORDU GUNEY ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
04.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158553;ERMAN ECZANESİ;CORUM MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
13.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158751;MUTLU ECZANESİ;AMASYA ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;250,0;230,0;480,0;19.544,7;
25.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001483297;YAŞA ECZANESİ;RIZE DOGU ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;1,0;0,0;1,0;86,76;
12.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001697496;İPEKYOLU ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001699667;EGE ECZANESİ;TOKAT DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
05.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001702121;YUSUF ECZANESİ;AMASYA MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
26.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001708215;KARAKAS ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
30.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001733828;DERYA DENİZ ECZANESİ;TOKAT DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
12.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001156818;LOKMAN ECZANESİ;CORUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
16.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001470860;IHLAMUR ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39;
03.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001118106;BİZİM ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6;
19.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001254477;YAVUZ ECZANESİ;TRABZON MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
03.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001339976;TOPALOĞLU ECZANESİ;TRABZON DOGU ILCELER -1;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;75,0;25,0;100,0;6.507,0;
20.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001122998;SEVİL ECZANESİ;SAMSUN ADALET;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36;
11.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001731169;ÇAT ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001103454;ÖNCE SAĞLIK ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99;
18.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001385683;GÜVENAY ECZANESİ;ORDU UNYE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
25.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001139293;NASUHOĞLU ECZANESİ;SIVAS MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;5,0;0,0;5,0;260,96;
03.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001596560;SINEM ECZANESI;TRABZON AKCAABAT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;160,0;64,0;224,0;13.501,79;
18.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001603299;IŞIL ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
29.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001636631;İMREN ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6;
15.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001654994;ULU ECZANESİ;TRABZON DOGU ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
23.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001263066;LAÇİN ECZANESİ;SINOP MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
17.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001379095;ŞİFA ECZANESİ;CORUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
03.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001108183;DEĞİRMENBAŞI ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19;
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001232352;TELCİOĞLU ECZANESİ;ORDU UNYE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
12.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001254903;DEVA ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;4.219,31;
13.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001666829;ARİF ECZANESİ;ORDU DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6;
12.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001202317;PINAR ECZANESİ;TRABZON DUZKOY+MACKA;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;20,0;14,0;34,0;1.200,6;
09.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001482641;HINIS ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;3,0;0,0;3,0;332,75;
05.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001145980;ÖZLEM ECZANESİ;AGRI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
12.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001479726;BOĞAZİÇİ ECZANESİ;ORDU BATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
24.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001525607;ATİK ECZANESİ;ORDU UNYE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
01.06.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001656578;ARYA ECZANESİ;CORUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
02.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001186617;KÜRTÜN SİMGE ECZANESİ;GUMUSHANE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;35,0;85,0;3.908,94;
20.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001115488;IŞIK ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;160,0;64,0;224,0;13.501,79;
18.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001120543;KÜÇÜKVAR ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
20.06.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001148554;SAĞLIK ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
12.06.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001120406;YALI ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
