Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar;İade
8.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;BAŞAK ECZANESİ;SIVAS MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
10.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;SARAY ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
15.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;DUYGU ECZANESİ;TOKAT ERBAA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
24.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;YARAMIŞ ECZANESİ;TOKAT DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
5.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;DİLARA ECZANESİ;TOKAT TURHAL;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
5.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;SEÇİL ECZANESİ;TOKAT TURHAL;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
19.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ŞAHİN ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
8.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;KUNDURACILAR ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
4.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ÇİĞDEM ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
10.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;DERYA ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;DERYA ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
26.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;BEŞİKDÜZÜ ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
30.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;YURDUM ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
25.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;UZUN ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
11.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;HAYAT ECZANESİ;AMASYA ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
15.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;UYSAL ECZANESİ;CORUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
8.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;DEVA ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
5.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;GÖKMEN ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
26.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;İNAL ECZANESİ;CORUM GUNEYDOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;KAYAKYOLU ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
19.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;HÜLYA ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
19.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;KUMYALI ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
22.06.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;AHSEN ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
8.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;BESTE ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
4.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;BÜYÜK ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
5.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;SAĞLIK ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
8.06.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;TALİP ECZANESİ;TRABZON AKCAABAT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
29.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;HİLAL ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
18.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;DURU ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
4.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;AKYILDIZ ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;OKAN ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
16.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;ŞAVŞAT ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
12.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;CAN FIRAT ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
3.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;KALKANDERE ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
15.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;SABUNCU ECZANESİ;SAMSUN TERME;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;DOĞA ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
24.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;CANDAN ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
24.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;HATİPOĞLU ECZANESİ;AMASYA ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
2.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;FIRAT ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
24.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;FIRAT ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
20.06.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;KAHRAMANLAR ECZANESİ;ERZURUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
17.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;KUZEY ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
3.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ORGANİK ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
17.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;AMİSOS ECZANESİ;SAMSUN ILKADIM - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
10.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;KURT ECZANESİ;GIRESUN GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
11.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;MERKEZ ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
19.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;NURDENİZ ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
23.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;AŞKAN ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
16.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;SERAY ECZANESİ;SINOP DOGU-BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
3.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;AĞASAR ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
3.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;CEM ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
23.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;KİBAROĞLU ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
10.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ŞİFA ECZANESİ;TRABZON K.BASI+SURMENE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
5.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;ÇINAR ECZANESİ;GUMUSHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;FURKAN BUCAN ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
16.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;EGE ECZANESİ;TOKAT DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;BEYOĞLU ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
26.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;FERAH ECZANESİ;CORUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
2.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;DEFNE ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
12.06.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;TEBESSÜM ECZANESİ;ERZURUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
12.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;GÜNEŞ ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
9.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;GELİNCİK ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
3.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;ŞİFA ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
25.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;MERVE ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
19.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ZEYTÜL ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ZEYTÜL ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
9.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ÇÖLGEÇEN ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
17.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;DEMİR ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
23.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;MAÇKA ECZANESİ;TRABZON DUZKOY+MACKA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
23.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;AKSU ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
3.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;BUŞRA ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;AYSEGUL ECZANESI;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
12.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;MÜKAFAT ECZANESİ;TRABZON AKCAABAT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;HEKIMOGLU ECZANESI;CORUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;GOKNUR ECZ.YAKUTIYE;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
23.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;CANSUYU ECZANESİ;TOKAT DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
25.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;HAN ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
17.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;ŞİRAN ECZANESİ;GUMUSHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.245;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;KAYAKYOLU ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;6;26;1.683;
1.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;KUMYALI ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;6;26;1.683;
18.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;MORDUT ECZANESİ;GUMUSHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;6;26;1.683;
22.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;CİVEK ECZANESİ;AMASYA MERZIFON;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
8.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;SAĞLIK ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
12.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;SAĞLIK ECZANESİ;ARTVIN KUZEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
23.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ÖZCAN ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
15.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;YAĞMUR ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
4.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;CEBECİ ECZANESİ;ARTVIN KUZEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
22.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;DAMLA ECZANESİ;CORUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
24.06.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;HEKİMOĞLU ECZANESİ;CORUM GUNEYBATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
10.06.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;YASEMİN ECZANESİ;CORUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
18.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;MERKEZ RESULOĞULLARI ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
12.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;TEKMAN ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
10.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;ŞİFA ECZANESİ;ERZURUM KUZEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;ZEHRA ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
2.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ŞEBİN ECZANESİ;GIRESUN GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
10.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;KEŞAP ECZANESİ;GIRESUN DOGU ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
26.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;İLKER ECZANESİ;GIRESUN DOGU ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
23.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;ÖZKAN ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
16.06.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;DUROĞLU ECZANESİ;GIRESUN MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
2.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;BALLICA ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
26.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;PİRAZİZ ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
23.06.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;NİDA ECZANESİ;KARS MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
26.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;UĞUR ECZANESİ;ORDU BATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
30.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;SAĞLIK ECZANESİ;ORDU GUNEY ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
15.06.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;EMİR ECZANESİ;ORDU GUNEY ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
30.06.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;BİZİM ECZANESİ;ORDU GUNEY ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
1.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;GÜRGENTEPE ECZANESİ;ORDU GUNEY ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
16.06.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;UFUK ECZANESİ;ORDU MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
19.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;KOÇAK ECZANESİ;ORDU MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;KOÇAK ECZANESİ;ORDU MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
26.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;BAYRAKTAR ECZANESİ;RIZE BATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
16.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;KAÇKAR ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
24.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;BARIŞ ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
4.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;KARADENİZ ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
28.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;FINDIKLI ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
26.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;FINDIKLI ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
23.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;DUYGU ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
2.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;DENİZ ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
19.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ARDEŞEN ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
1.06.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;AVCI ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
26.06.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;KARADENİZ ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20;10;30;2.980;
