Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar;İade
30.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001460069;TURGUT ECZANESİ;SAMSUN CANIK;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;1,0;0,0;1,0;86,76;
30.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001110810;FULYA ECZANESİ;SAMSUN ILKADIM - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
25.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001520145;YAĞMUR ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39;
08.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001499892;TUĞÇE ECZANESİ;GIRESUN MERKEZ -2;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;-8,0;-5,0;-13,0;-337,36;
03.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001528530;BİRİNCİ ECZANESİ;TRABZON MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
02.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001545889;DEVA ECZANESİ;GIRESUN DOGU ILCELER -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36;
29.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001623709;AYDIN ECZANESİ;TRABZON AKCAABAT;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;-5,0;-1,0;-6,0;-271,65;
07.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001146949;DUYGU ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
02.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001641031;KORKMAZ ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66;
02.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001116782;ÇAYELİ ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
08.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001123827;SERHAT ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001182619;KOVANLIK ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;115,0;95,0;210,0;8.990,56;
14.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001454020;DEVA ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
03.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001503735;KÜBRA ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
14.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001108459;TOPÇU ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
21.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001132485;YENİ BAYRAKTAR ECZANESİ;ARTVIN KUZEY ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;10,0;1,0;11,0;867,6;
10.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001165186;BEKTAŞOĞLU ECZANESİ;GIRESUN MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
17.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001693221;CADDE YEDİTEPE ECZANESİ;CORUM MERKEZ -1;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;2,0;0,0;2,0;84,35;
03.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001526260;ŞİFA ECZANESİ;CORUM KUZEY ILCELER;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;10,0;5,0;15,0;421,74;
10.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001554294;TARIK ECZANESİ;SIVAS MERKEZ -2;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;150,0;50,0;200,0;13.014,0;
06.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001752270;YAREN ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
07.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001163250;VERESELİ HAYAT ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001174232;ÜMITKÖY AKÇAY ECZANESİ;GUMUSHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
02.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001233021;BOĞAZİÇİ ECZANESİ;ERZINCAN MERKEZ;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;10,0;1,0;11,0;867,6;
21.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001819553;MERKEZ ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39;
02.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001168781;BENDUYLU ECZANESİ;TOKAT DOGU ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;300,0;100,0;400,0;26.028,0;
14.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001171125;BİZİM ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39;
21.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001338399;ÖNAL ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
24.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001224630;ŞİFA ECZANESİ;TRABZON DOGU ILCELER -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
07.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001232178;BERİL ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
07.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001374250;USTA ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39;
07.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001112364;ŞİFA ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
07.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001112722;BİLSEL ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
01.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001116881;ÖZTÜRK ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
06.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001631247;HAMUR ECZANESİ;AGRI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
17.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001428786;ŞAHİN ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
02.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158751;MUTLU ECZANESİ;AMASYA ILCELER;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;175,0;260,0;435,0;7.380,45;
29.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001549382;BENGİ ECZANESİ;SAMSUN ILKADIM - 2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
13.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001121045;KARDELEN ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001103461;ADA ECZANESİ;ERZURUM MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
29.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001112418;TEKMAN ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001277919;İYİ ECZANESİ;ORDU FATSA;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;75,0;25,0;100,0;6.507,0;
22.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001736195;EMEK ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
28.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001112418;TEKMAN ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
18.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001659869;ŞİFA ECZANESİ;RIZE BATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
01.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001743155;NUR ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
29.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001748204;HAYAT PINARI;TRABZON AKCAABAT;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
30.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001101061;BAYRAMOĞLU ECZANESİ;ERZURUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
31.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001455942;HALK ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
21.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114474;GÖKDELEN KULE ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;3,0;0,0;3,0;156,58;
14.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001599974;MERVE ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
10.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001155835;SIHHAT ECZANESİ;SIVAS MERKEZ -2;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;75,0;90,0;165,0;3.163,05;
16.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001155842;ESRA ECZANESİ;SAMSUN ATAKENT+19 MAYIS;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;1,0;0,0;1,0;60,03;
01.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158751;MUTLU ECZANESİ;AMASYA ILCELER;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;125,0;170,0;295,0;5.271,75;
16.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001213757;HAYRAT ECZANESİ;TRABZON DOGU ILCELER -1;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;10,0;4,0;14,0;600,3;
28.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001173266;HÜLYA ECZANESİ;GIRESUN MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
14.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001181766;HUZUR ECZANESİ;GUMUSHANE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36;
08.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001277919;İYİ ECZANESİ;ORDU FATSA;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
24.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001149735;ABALI ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39;
25.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001133253;PINAR ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;160,0;64,0;224,0;13.501,79;
23.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001646807;HASTANELER ECZANESİ;ERZURUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19;
04.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001385683;GÜVENAY ECZANESİ;ORDU UNYE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36;
12.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001300396;SÜPHAN ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39;
03.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001445721;ARDA ECZANESİ;GIRESUN MERKEZ -2;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;1,0;0,0;1,0;86,76;
30.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001451517;KAVAKLI ECZANESİ;TRABZON AKCAABAT;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;10,0;4,0;14,0;600,3;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001127870;SAĞLIK ECZANESİ;ARTVIN KUZEY ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;75,0;25,0;100,0;6.507,0;
29.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001117710;BAYRAKTAR ECZANESİ;ARTVIN KUZEY ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;5,0;0,0;5,0;433,8;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001103706;BİZİM ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10,0;1,0;11,0;521,93;
23.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001718818;İLGE ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
10.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001635337;ŞEN ECZANESİ;SAMSUN VEZIRKOPRU;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;75,0;90,0;165,0;3.163,05;
27.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001688579;SÜNBÜLCÜ ECZANESİ;CORUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
21.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001698097;PARK ECZANESİ;ORDU MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001476473;DEFNE ECZANESİ;CORUM GUNEYBATI ILCELER;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;125,0;170,0;295,0;5.271,75;
22.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001476572;GÜNAYDIN ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
31.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001507634;BİNEVLER ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
25.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001695386;ÖMER ECZANESİ;AGRI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
11.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001718559;HAZAL ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66;
10.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001640096;MERKEZ ECZANESİ;SAMSUN HURRIYET+ZAFER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
31.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114238;KALKANCA ECZANESİ;SAMSUN ILKADIM - 2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;3,0;0,0;3,0;156,58;
08.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114375;GÜNGÖRMÜŞ ECZANESİ;SAMSUN ULUGAZI;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39;
23.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001631247;HAMUR ECZANESİ;AGRI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;250,0;230,0;480,0;19.544,7;
03.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113897;GÖKÇE ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93;
14.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001756971;ERDEM ECZANESİ;TOKAT MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
10.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158379;HALK ECZANESİ;ORDU GUNEY ILCELER -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;35,0;85,0;3.908,94;
04.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001103997;ÇAPA ECZANESİ;SAMSUN KALE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
29.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001104222;CANSU ECZANESİ;SAMSUN DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158089;DEVA ECZANESİ;CORUM MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16;
16.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001132485;YENİ BAYRAKTAR ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39;
17.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001238989;DERMAN ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
25.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001300396;SÜPHAN ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
24.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001470341;DEMİR ECZANESİ;KARS MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001101986;ÇAMLIBEL ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
31.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116409;ERFELEK ECZANESİ;SINOP DOGU-BATI ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;5,0;0,0;5,0;433,8;
04.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001651399;DAVUT DURAK ECZANESI;ORDU UNYE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
19.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114375;GÜNGÖRMÜŞ ECZANESİ;SAMSUN ULUGAZI;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
03.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114474;GÖKDELEN KULE ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
18.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115242;SERKAN ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
11.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001123414;KARADENİZ ECZANESİ;RIZE DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001132058;KAÇKAR ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
29.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001466641;DERECİK MERKEZ ECZANESİ;TRABZON AKCAABAT;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;1,0;0,0;1,0;78,18;
03.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001713301;YENİŞEHİR ECZANESİ;SIVAS MERKEZ -4;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
18.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001132485;YENİ BAYRAKTAR ECZANESİ;ARTVIN KUZEY ILCELER;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;1,0;0,0;1,0;42,17;
08.07.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001488131;KARABAĞ ECZANESİ;KARS ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
09.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116799;EKİN ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;115,0;95,0;210,0;8.990,56;
10.07.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001108695;HALİM ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
02.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001108671;ENGİZ ECZANESİ;SAMSUN ATAKENT+19 MAYIS;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;35,0;85,0;3.908,94;
11.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001156160;GÜNEŞ ECZANESİ;CORUM KARGI+OSMANCIK;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
26.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158195;ÇAĞLI ECZANESİ;CORUM MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
30.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001531691;ÇALIŞKAN ECZANESİ;CORUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99;
11.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001552306;MURAT ECZANESİ;SIVAS MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
18.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001564217;ÇINAR ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
17.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113897;GÖKÇE ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;4,0;0,0;4,0;208,77;
18.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115242;SERKAN ECZANESİ;SINOP MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
01.07.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001138227;NOYAN ECZANESİ;SAMSUN RASATHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66;
