Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar;İade
02.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114788;YEŞİM ECZANESİ;SAMSUN PAZAR;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;867,48;
02.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115440;İLYASKÖY ECZANESİ;SAMSUN RASATHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
29.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001154425;SARIKAYA ECZANESİ;ORDU UNYE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;15;45;2345,36;
17.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001516643;GÜVEN ECZANESİ;ORDU MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;-9;-3;-12;-998,28;
01.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001735549;GÜNEŞ ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
28.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116553;DOLGUN ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5;1;6;390,89;
20.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001108817;ÖMÜR ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
31.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001706167;FERAH ECZANESİ;CORUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
08.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001715084;ALTINAY ECZANESİ;SAMSUN RASATHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
06.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114313;EFE ECZANESİ;SAMSUN ADALET;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
06.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116645;YENİ GERZE ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;15;45;2602,43;
28.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001117079;ÇARŞAMBA ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;168,77;
10.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001119813;DERMAN ECZANESİ;SAMSUN DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;162,99;
28.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001197606;SELVİ ECZANESİ;TOKAT DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
16.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001244560;HAKAN ECZANESİ;TOKAT ERBAA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
20.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001654994;ULU ECZANESİ;TRABZON DOGU ILCELER -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;84,39;
31.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001198634;ÇUKURÇAYIR ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;15;45;2345,36;
17.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001183937;SARAY ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1687,72;
20.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001122585;JÜLİDE NAZLI ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;781,79;
28.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001155965;ÜNSAL ECZANESİ;CORUM GUNEYBATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
13.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001460724;YALINCAK ECZANESİ;TRABZON MERKEZ -3;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;1;0;1;42,17;
14.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001730681;GÜMÜŞ ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
13.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001452637;DUMAN ECZANESİ;SIVAS MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
29.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001132058;KAÇKAR ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001503001;ÇINAR ECZANESİ;SAMSUN BAFRA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
08.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001499301;GİZEM ECZANESİ;AMASYA MERZIFON;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;421,93;
24.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001427741;ADA ECZANESİ;SIVAS MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
27.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001625697;KANUNİ ECZANESİ;TRABZON DOGU ILCELER - 2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
24.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001472376;HALK ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;15;45;2345,36;
13.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001183487;SULTAN ECZANESİ;KARS MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;781,79;
17.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001102150;BÜYÜK ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
06.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001104284;ATABAY ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;168,77;
24.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001422081;BURÇİN ECZANESİ;AMASYA ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
20.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001111770;KIRANKÖY ECZANESİ;SAMSUN RASATHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;421,93;
01.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001444090;VITAMIN ECZANESI;TOKAT MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
22.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001190720;ŞENOL ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1687,72;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001201532;ATACAN ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
28.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001433582;SİTELER ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
10.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001123650;SAĞLIK ECZANESİ;AGRI MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
31.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001481804;ALTINTAŞ ECZANESİ;AGRI MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;84,39;
18.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001143313;UĞUR ECZANESİ;CORUM MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;781,79;
09.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001144440;İSBİR ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;421,93;
01.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001232444;ZÜMRÜT ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;10;3;13;600,3;
08.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001236237;ANADOLU ECZANESİ;TRABZON DUZKOY+MACKA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;168,77;
24.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001264346;HAYIRLIOĞLU ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5;1;6;390,89;
16.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001378821;ARAKLI ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;168,77;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001369911;DEFNE ECZANESİ;ORDU MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
02.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001370214;ULVİ ECZANESİ;ORDU FATSA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
07.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001389414;BESTE ECZANESİ;ORDU FATSA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
06.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001232437;ELİF ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
02.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001483846;GAZİ ECZANESİ;ERZINCAN MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;867,48;
11.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001112418;TEKMAN ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001304233;HAKAN ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;10;5;15;421,74;
15.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001460205;SELÇUK ECZANESİ;ORDU GUNEY ILCELER -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1687,72;
13.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001108459;TOPÇU ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;781,79;
03.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116263;İNCİ ECZANESİ;SINOP MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;15;45;2602,43;
10.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116522;ÜNLÜ ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;781,79;
19.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001151486;SÜHA ECZANESİ;SIVAS MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
24.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001252930;GÜNER ECZANESİ;TRABZON AKCAABAT;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001119813;DERMAN ECZANESİ;SAMSUN DOGU ILCELER - 2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
14.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113408;BAYEZIT ECZANESİ;AMASYA MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
27.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115365;DEĞİŞİM ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
21.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001369911;DEFNE ECZANESİ;ORDU MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;2;0;2;156,36;
17.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001415403;ARDA ECZANESİ;SAMSUN HURRIYET+ZAFER;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;25;15;40;1054,35;
17.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001448883;YAŞAM ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;84,39;
24.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001547401;BAHAR ECZANESİ;TRABZON MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
29.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116645;YENİ GERZE ECZANESİ;SINOP DOGU-BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
01.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001695867;GÜLBAHAR ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
10.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001500697;YAREN ECZANESİ;CORUM MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;15;45;2345,36;
24.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001157587;GAZİ ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
15.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001132485;YENİ BAYRAKTAR ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;84,39;
18.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001789078;BETÜL ECZANESİ;TOKAT BATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
19.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001715589;HİTİT ECZANESİ;CORUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
08.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001420766;IŞIK ECZANESİ;AGRI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;100;60;160;7817,88;
29.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001456604;IŞIK ECZANESİ;ERZURUM GUNEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5;1;6;390,89;
02.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001148370;ODABAŞ ECZANESİ;ORDU MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
27.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116645;YENİ GERZE ECZANESİ;SINOP DOGU-BATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
02.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001520084;DURU ECZANESİ;AGRI MERKEZ;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;2;0;2;120,06;
06.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001119387;BALCI ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1687,72;
06.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113842;GAZİ ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;168,77;
24.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001212040;ARSLAN ECZANESİ;TOKAT DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22;8;30;2440,15;
09.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001236763;BALCI ECZANESİ;TOKAT ERBAA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;168,77;
15.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001467464;UZUNKÖK ECZANESİ;ORDU FATSA;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;10;5;15;421,74;
02.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001274260;NURAN ECZANESİ;TRABZON MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
21.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001728930;YÜZYIL ECZANESI;ORDU UNYE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;2;0;2;221,83;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001105021;YILMAZ ECZANESİ;SAMSUN HURRIYET+ZAFER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;1;0;1;78,18;
15.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001114573;SAĞLIK ECZANESİ;ERZURUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30;15;45;3327,48;
28.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001132485;YENİ BAYRAKTAR ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;168,77;
03.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001163250;VERESELİ HAYAT ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001274550;ESRA ECZANESİ;TRABZON DOGU ILCELER -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;15;45;2345,36;
24.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001277889;DERMAN ECZANESİ;TRABZON BATI ILCELER - 2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;44;16;60;4880,3;
11.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001308965;SAĞLIK ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
29.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001123872;SELMA ECZANESİ;SIVAS MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22;8;30;2440,15;
06.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001125999;ALAÇAM ECZANESİ;SAMSUN ALACAM+YAKAKENT;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;10;5;15;421,74;
28.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001133086;ÇAĞDAŞ ECZANESİ;SAMSUN TERME;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22;8;30;2440,15;
10.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001503735;KÜBRA ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001674824;DOĞA ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
07.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001705771;ÇAMLIHEMŞİN ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
16.01.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001422500;YENİ NİL ECZANESİ;ERZINCAN MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;15;45;2345,36;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001547401;BAHAR ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
02.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001495306;DENİZCİ ECZANESİ;SAMSUN RASATHANE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;3;0;3;260,24;
31.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001200382;DERMAN ECZANESİ;GIRESUN DOGU ILCELER -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
01.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001181766;HUZUR ECZANESİ;GUMUSHANE;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;25;15;40;1054,35;
30.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001173136;SU ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;421,93;
06.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001205608;DİLEK ECZANESİ;TRABZON MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;867,48;
17.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001706167;FERAH ECZANESİ;CORUM MERKEZ -3;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;5;1;6;300,15;
11.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001167234;ASLI ECZANESİ;TOKAT MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1109,16;
08.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001478033;ERBAŞ ECZANESİ;GIRESUN DOGU ILCELER -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5;1;6;390,89;
08.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001594245;GİZEM ECZANESİ;TRABZON MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;554,58;
10.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001273652;GENÇER ECZANESİ;TRABZON AKCAABAT;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;100;60;160;7817,88;
06.01.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001274130;LOZAN ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
23.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001190881;ARTOVA ECZANESİ;TOKAT BATI ILCELER;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;2;0;2;84,35;
10.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001147014;ATİLLA ADA ECZANESİ;ORDU UNYE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;54,33;
16.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001166800;DOĞRU ECZANESİ;TOKAT MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30;15;45;3327,48;
08.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001203062;ŞİMŞEK ECZANESİ;ORDU MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
03.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001112050;TÜRKER ECZANESİ;SAMSUN RASATHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;253,16;
07.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001278268;LOKMAN ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
02.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001119813;DERMAN ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;843,86;
23.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001130108;HOCAOĞLU ECZANESİ;SAMSUN BAHCELIEVLER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;781,79;
16.01.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001139927;SUNGURLU ECZANESİ;SAMSUN DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;162,99;
