Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar;İade
09.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001496730;SEFA ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19;
24.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001851331;YENİ GERZE ECZANESİ;SINOP DOGU-BATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;10,0;40,0;3.327,48;
22.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001733743;ECZANE İLGİ;TOKAT DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;2,0;0,0;2,0;156,36;
24.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001651399;DAVUT DURAK ECZANESI;ORDU UNYE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;10,0;40,0;3.327,48;
02.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001173266;HÜLYA ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;4.219,31;
28.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001146000;FERHAT ECZANESİ;SIVAS MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;-10,0;-2,0;-12,0;-543,3;
14.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001649020;HUZUR ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39;
14.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001101061;BAYRAMOĞLU ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;18,0;6,0;24,0;977,94;
06.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001695256;DERMAN ECZANESİ;AGRI MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
01.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001236220;CERİTOĞLU ECZANESİ;TOKAT DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
14.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001117079;ÇARŞAMBA ECZANESİ;SAMSUN DOGU ILCELER - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
07.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001233083;UĞUR ECZANESİ;ORDU MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
01.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116263;İNCİ ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
04.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001707973;ÜSTÜNDAĞ ECZANESİ;TOKAT MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
17.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001618323;BEYAZIT ECZANESİ;AGRI DIYADIN+D.BEYAZIT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
17.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001148837;VOLKAN ECZANESİ;CORUM MERKEZ -3;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;25,0;15,0;40,0;1.054,35;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001123124;YAVUZ ECZANESİ;SINOP DOGU-BATI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;18,0;6,0;24,0;977,94;
04.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001275922;SELCUK ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;90,0;45,0;135,0;7.036,09;
30.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001456604;IŞIK ECZANESİ;ERZURUM GUNEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79;
01.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115662;YAŞAM ECZANESİ;SAMSUN ATAKUM;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99;
13.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001520756;DEVA ECZANESİ;KARS MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001183937;SARAY ECZANESİ;TOKAT BATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
17.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001215669;ARSLAN ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
22.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001173525;TAHA ECZANESİ;KARS MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
09.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001500161;AYKUT ECZANESİ;SIVAS MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
15.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001417810;ÇAKIROĞLU ECZANESİ;ORDU UNYE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;20,0;8,0;28,0;1.563,58;
22.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001469864;TEKELİ ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;14,0;34,0;1.086,6;
16.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001749447;DENİZ ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
13.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001142606;DAMLA ECZANESİ;CORUM MERKEZ -3;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;-38,0;-53,0;-91,0;-1.602,46;
03.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001453986;SELİMİYE ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
01.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001130672;DİLER ECZANESİ;ERZURUM MERKEZ -3;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;200,0;300,0;500,0;8.434,8;
20.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001625697;KANUNİ ECZANESİ;TRABZON DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66;
15.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001810734;ÜNLÜ ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
13.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001128303;YENİ HAYAT ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001338399;ÖNAL ECZANESİ;CORUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;36,0;14,0;50,0;1.955,88;
10.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001277544;ÇAĞLAR ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
06.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001109937;GÜNEYSU SERDAR ECZANESİ;RIZE BATI ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;20,0;3,0;23,0;1.735,2;
11.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001169238;TOKAT ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;16,0;3,0;19,0;869,28;
15.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001600229;ŞÜKRÜPAŞA ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66;
06.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001122325;YASEMİN ECZANESİ;ARTVIN KUZEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;11,0;3,0;14,0;1.220,08;
06.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001188420;SAĞLIK ECZANESİ;ORDU MERKEZ -2;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;5,0;0,0;5,0;210,87;
15.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001236763;BALCI ECZANESİ;TOKAT ERBAA;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;10,0;5,0;15,0;421,74;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158553;ERMAN ECZANESİ;CORUM MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
21.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001105021;YILMAZ ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
23.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001109180;ÇINAR ECZANESİ;SAMSUN VEZIRKOPRU;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;10,0;60,0;4.219,31;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001338344;BOSTANCI ECZANESİ;CORUM MERKEZ -3;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;48,0;52,0;100,0;2.024,35;
20.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001232178;BERİL ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
16.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001570485;FIRAT ECZANESİ;ORDU MERKEZ -3;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;10,0;5,0;15,0;421,74;
01.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001695386;ÖMER ECZANESİ;AGRI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;120,0;90,0;210,0;9.381,46;
04.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113729;NUR ECZANESİ;SAMSUN ILKADIM - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
20.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001421480;İNAL ECZANESİ;CORUM GUNEYDOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;12,0;42,0;2.345,36;
30.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001148882;ÖZDEMİR ECZANESİ;SIVAS MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;12,0;3,0;15,0;1.330,99;
01.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001157938;FATMA ECZANESİ;ORDU BATI ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;-5,0;0,0;-5,0;-433,8;
23.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001756971;ERDEM ECZANESİ;TOKAT MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;2,0;0,0;2,0;221,83;
01.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001602841;MARAŞ ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93;
07.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001717651;LİVA İNGEC ECZANESİ;ERZURUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39;
16.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001796465;ÇİĞDEM ECZANESİ;KARS ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;11,0;3,0;14,0;1.220,08;
02.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001275557;ONGAN ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
15.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001216895;HAYAT ECZANESİ;TOKAT DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;120,0;90,0;210,0;9.381,46;
02.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001430291;KAYAKYOLU ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001479726;BOĞAZİÇİ ECZANESİ;ORDU BATI ILCELER;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;150,0;50,0;200,0;13.014,0;
03.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001216154;ELVAN ECZANESİ;TRABZON MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001500611;SAHİL ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
01.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001147441;ÖRNEKOL ECZANESİ;SIVAS MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
20.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001166572;AKADEMİ ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
17.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001205608;DİLEK ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93;
09.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001692156;DEFNE ECZANESİ;ORDU BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;120,0;90,0;210,0;9.381,46;
14.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001182282;MARTI ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001501267;SARIKAMIS ECZANESİ;KARS ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;120,0;90,0;210,0;9.381,46;
03.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001171453;KARACA ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
24.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001159000;KILIÇ ECZANESİ;AMASYA GOYNUCEK+TASOVA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
06.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001112982;TARHAN ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
22.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001718139;TEMİZ ECZANESİ;TOKAT ERBAA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001792269;BORA ECZANESI;ORDU MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;120,0;90,0;210,0;9.381,46;
16.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001277254;ÖLÇEK ECZANESİ;ORDU FATSA;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;5,0;0,0;5,0;433,8;
02.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001278060;ERENLER ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19;
10.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001798773;DURMAZ ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
09.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113729;NUR ECZANESİ;SAMSUN ILKADIM - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66;
27.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001123414;KARADENİZ ECZANESİ;RIZE DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;12,0;42,0;2.345,36;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001108404;KUDRET ECZANESİ;RIZE MERKEZ;DESTEVİT;Destevit 20.000 IU 14 Yumuşak Kapsül;225,0;75,0;300,0;19.521,0;
24.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001522095;YAVUZ ECZANESİ;ORDU BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
15.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001144679;HAYAT ECZANESİ;AMASYA ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94;
22.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001808465;YILDIRIM ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
20.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001519828;SİNEM ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;12,0;3,0;15,0;1.330,99;
21.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001155019;HİCRET ECZANESİ;CORUM GUNEYDOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
20.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001473229;GÖKMAN ECZANESİ;AMASYA MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
28.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001599837;MENGÜCELİ ECZANESİ;ERZINCAN MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58;
12.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001216154;ELVAN ECZANESİ;TRABZON MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001113538;DENİZ ECZANESİ;RIZE DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;120,0;90,0;210,0;9.381,46;
17.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114092;ŞİMŞEK ECZANESİ;SINOP MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36;
06.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001265886;TURAN ECZANESİ;TRABZON MERKEZ -4;DEXİREN;Dexiren 25 mg 20 Film Kaplı Tablet;10,0;5,0;15,0;421,74;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001201976;ŞİFA ECZANESİ;GUMUSHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;4.219,31;
09.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114672;MERKEZ ECZANESİ;SINOP MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89;
14.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114016;BURCU ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4,0;0,0;4,0;337,54;
11.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001488308;DEMET ERKAN ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3;
07.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001114146;UMUT ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;120,0;90,0;210,0;9.381,46;
16.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001277254;ÖLÇEK ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
31.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001646210;NİHAL ECZANESİ;SINOP MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001103454;ÖNCE SAĞLIK ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
15.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001472376;HALK ECZANESİ;ARTVIN KUZEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;0,0;5,0;554,58;
14.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001651399;DAVUT DURAK ECZANESI;ORDU UNYE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16;
25.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114788;YEŞİM ECZANESİ;SAMSUN PAZAR;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99;
15.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001157983;BÜYÜK ECZANESİ;CORUM MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94;
08.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001700363;BEYOĞLU ECZANESİ;ERZURUM GUNEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;120,0;90,0;210,0;9.381,46;
30.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001229116;YAĞMUR ECZANESİ;TRABZON DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33;
10.10.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001374250;USTA ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48;
30.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001380152;DEVA ECZANESİ;CORUM KARGI+OSMANCIK;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
01.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001663323;ORTACAMİ ECZANESİ;SAMSUN VEZIRKOPRU;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66;
10.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001695034;YAŞAM ECZANESİ;KARS MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72;
10.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001151431;KÜBRA ECZANESİ;SIVAS MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;2,0;0,0;2,0;156,36;
20.10.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001430031;ERZURUM ECZANESİ;ERZURUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77;
24.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001141326;ŞİFA ECZANESİ;AMASYA ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86;
03.10.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113477;DEREKÖY MUŞTA ECZANESİ;SAMSUN ILKADIM - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79;
