Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar
19.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001748716;EZGİ ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
14.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001187058;KARDELEN ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
20.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001648092;DENİZ ECZANESİ;TRABZON MERKEZ -4;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99
30.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001420735;FİLİZ ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
20.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001525607;ATİK ECZANESİ;ORDU UNYE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
19.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001549320;VOLKAN ECZANESİ;SAMSUN ATAKUM;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33
29.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001143993;BERRİN ECZANESİ;ORDU MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001187959;GÜRSOY ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39
05.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001188062;DERYA ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001215720;ANADOLU ECZANESİ;TOKAT DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99
14.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001277919;İYİ ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;4.219,31
05.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001625697;KANUNİ ECZANESİ;TRABZON DOGU ILCELER - 2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
07.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001651689;MERVE ECZANESİ;TRABZON AKCAABAT;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
18.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114672;MERKEZ ECZANESI;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
05.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001117185;ÇATALÇAM ECZANESİ;SAMSUN ATAKENT+19 MAYIS;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94
26.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001190881;ARTOVA ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
03.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001455720;ZEYNEP ECZANESİ;ORDU UNYE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
28.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001478897;EZGİ ECZANESİ;ORDU MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
11.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001461233;GAZİ ÇATAK ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
19.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001488216;ÇİĞDEM ECZANESİ;AMASYA ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
04.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001488490;ALTUNDAĞ ECZANESİ;SAMSUN HAVZA+KAVAK+LADIK;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
24.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001718771;YENİ KIZILIRMAK ECZANESİ;SAMSUN BAFRA;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;20,0;3,0;23,0;1.043,86
24.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001115655;SAĞLIK ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22,0;8,0;30,0;2.440,15
04.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001116058;SAĞLIK ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
06.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001118106;BİZİM ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94
06.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001123414;KARADENİZ ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
06.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001123858;ŞİFA ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
25.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001430628;ALMUS ECZANESİ;TOKAT DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
06.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001651689;MERVE ECZANESİ;TRABZON AKCAABAT;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
17.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001663637;HAYAT ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
26.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001749447;DENİZ ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
14.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001167418;GÖKALP ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
27.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001187171;YÜCE ECZANESİ;GUMUSHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;50,0;20,0;70,0;2.716,5
11.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001197767;BULUT ECZANESİ;CORUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
19.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001267910;TOKGÖZ ECZANESİ;TRABZON MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
15.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001486489;KOZA ECZANESİ;SAMSUN ILKADIM - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
27.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001154425;SARIKAYA ECZANESİ;ORDU UNYE;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39
21.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001753376;MERAN ECZANESİ;SIVAS MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
19.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158195;ÇAĞLI ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
06.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001413171;AYKANAT ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001113644;ŞİFA ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22,0;8,0;30,0;2.440,15
14.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001551897;YENİ MECİTÖZÜ ECZANESİ;CORUM GUNEYDOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94
21.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001597277;NEVA ECZANESİ;ORDU UNYE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33
20.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001635214;ZEHRA ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
05.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001251612;VOLKAN ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
11.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001116881;ÖZTÜRK ECZANESİ;RIZE BATI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
13.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001433582;SİTELER ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
21.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001552719;BEŞİRLİ ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
24.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001114115;ARDEŞEN ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10,0;1,0;11,0;521,93
28.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001486656;UZUN ECZANESİ;ERZURUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
05.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001522156;YENİ ARI ECZANESİ;AGRI MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94
26.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001504145;UTKU ECZANESİ;SAMSUN DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001421213;KARŞIYAKA ECZANESİ;ORDU MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22,0;8,0;30,0;2.440,15
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001427741;ADA ECZANESİ;SIVAS MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
19.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001650309;DEMİRKOL ECZANESİ;SAMSUN ADALET;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
10.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001118151;ÖZKAN ECZANESİ;ERZINCAN MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
24.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001153343;DERMAN ECZANESİ;CORUM KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93
10.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001111688;CEM ECZANESİ;SAMSUN ADALET;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
07.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001463916;EMİN ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
13.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001338399;ÖNAL ECZANESİ;CORUM MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
14.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001472611;ÇELEBİ ECZANESİ;KARS MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22,0;8,0;30,0;2.440,15
21.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001516889;YENİ BUHARA ECZANESİ;ERZURUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001148554;SAĞLIK ECZANESİ;AGRI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22,0;8,0;30,0;2.440,15
27.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001143719;ALBAYRAK ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
21.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001201907;SEÇKİN ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
03.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001277674;SEYİTOĞLU ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
01.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001463879;İKBAL ECZANESİ;CORUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
06.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001472611;ÇELEBİ ECZANESİ;KARS MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;4.219,31
06.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001488131;KARABAĞ ECZANESİ;KARS ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
13.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001493388;SÖYLEMEZ ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
27.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001718139;TEMİZ ECZANESİ;TOKAT ERBAA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
01.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001117611;YENİ BÖLGE ECZANESİ;ERZURUM MERKEZ -3;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;30,0;15,0;45,0;1.800,9
07.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001117611;YENİ BÖLGE ECZANESİ;ERZURUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
03.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001121328;KAYA ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001486656;UZUN ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
20.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001460977;KÜBRA NAZIR ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
07.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001110759;NURSEN ECZANESİ;AMASYA MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
14.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113583;ECEM ECZANESİ;SAMSUN ATAKUM;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
05.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001225859;GÜVEN ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001705771;ÇAMLIHEMŞİN ECZANESİ;RIZE BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
23.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001459513;GÖZDE ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
05.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001527892;FEYZA ECZANESI;TRABZON DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
21.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001277117;KADİR ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39
25.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001695317;FURKAN BUCAN ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39
11.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001808465;YILDIRIM ECZANESİ;RIZE BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
11.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001808465;YILDIRIM ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
05.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001183487;SULTAN ECZANESİ;KARS MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
21.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001425471;ÇİÇEK ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
21.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001117710;BAYRAKTAR ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
24.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001758906;KOCABAŞ ECZANESİ;TRABZON MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
04.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001126392;MERKEZ ECZANESI;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
01.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001168767;PASİNLER ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
17.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001471591;ÖMER ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
27.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001631124;PERA ECZANESI;RIZE DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
07.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001643745;SAĞLIK ECZANESİ;TRABZON AKCAABAT;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001654994;ULU ECZANESİ;TRABZON DOGU ILCELER -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
11.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001180349;DİLARA ECZANESİ;TOKAT TURHAL;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;5,0;1,0;6,0;300,15
26.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001154739;KAFKAS ECZANESİ;CORUM GUNEYDOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
14.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001174782;HAYAT ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
04.03.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001179046;GİRİFTİNOĞLU ECZANESİ;GUMUSHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
21.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001650309;DEMİRKOL ECZANESİ;SAMSUN ADALET;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
11.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001650309;DEMİRKOL ECZANESİ;SAMSUN ADALET;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1,0;0,0;1,0;110,92
17.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001110766;TÜRKİŞ ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
11.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116645;YENİ GERZE ECZANESİ;SINOP DOGU-BATI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
14.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001118281;BENEK ECZANESİ;SAMSUN RASATHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;130,0;70,0;200,0;7.062,9
12.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001111565;ERDEN ECZANESİ;SAMSUN ATAKUM;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99
18.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001157785;BUHARA ECZANESİ;CORUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33
19.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001399802;YENİ MELEK ECZANESİ;AGRI DIYADIN+D.BEYAZIT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;-1,0;-1,0;-2,0;-84,39
01.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001444632;AYGÜN ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39
13.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001506668;GÜLAKAR ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
14.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001121106;FİGENLER ECZANESİ;SAMSUN RASATHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
13.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001444632;AYGÜN ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
01.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001806300;ŞÜKRÜ ECZANESİ;ORDU BATI ILCELER;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;10,0;3,0;13,0;600,3
27.03.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001122219;TURGUT ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
27.03.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001138647;ÖZLEM ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
